dataset,datim_dataelements,datim_dataelement,dataelement,shortname,code,dataelementuid,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,dataelementdesc
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-25-29, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"25-29, Male, Recent RTRI, Positive",nqT0myTrduf,nqT0myTrduf,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-30-34, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"30-34, Female, Long-Term RTRI, Positive",bkWVLi3Rui0,bkWVLi3Rui0,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-30-34, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"30-34, Female, Recent RTRI, Positive",z2ri77yIuEf,z2ri77yIuEf,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-30-34, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"30-34, Male, Long-Term RTRI, Positive",EazTWMgVUnv,EazTWMgVUnv,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-30-34, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"30-34, Male, Recent RTRI, Positive",bhlYvUa54jV,bhlYvUa54jV,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-35-39, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"35-39, Female, Long-Term RTRI, Positive",urUkOT4gsT7,urUkOT4gsT7,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-35-39, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"35-39, Female, Recent RTRI, Positive",BT6OtQgjZjC,BT6OtQgjZjC,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-35-39, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"35-39, Male, Long-Term RTRI, Positive",n8IHDsuqfLB,n8IHDsuqfLB,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-35-39, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"35-39, Male, Recent RTRI, Positive",evXfCt24nMJ,evXfCt24nMJ,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-40-44, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"40-44, Female, Long-Term RTRI, Positive",YP5VywDLG2b,YP5VywDLG2b,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-40-44, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"40-44, Female, Recent RTRI, Positive",Jct4yS3MNqs,Jct4yS3MNqs,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-40-44, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"40-44, Male, Long-Term RTRI, Positive",XsnEzQzgbwd,XsnEzQzgbwd,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-40-44, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"40-44, Male, Recent RTRI, Positive",Aygtopq2pcU,Aygtopq2pcU,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-45-49, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"45-49, Female, Long-Term RTRI, Positive",rp6703b9F6l,rp6703b9F6l,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-45-49, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"45-49, Female, Recent RTRI, Positive",zPOCGkgWGhO,zPOCGkgWGhO,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-45-49, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"45-49, Male, Long-Term RTRI, Positive",p9zKwQpnpgU,p9zKwQpnpgU,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-45-49, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"45-49, Male, Recent RTRI, Positive",vyrEjGFVNZV,vyrEjGFVNZV,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-50+, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"50+, Female, Long-Term RTRI, Positive",r3Fk4JLLQuQ,r3Fk4JLLQuQ,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-50+, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"50+, Female, Recent RTRI, Positive",tJOX8bgWV15,tJOX8bgWV15,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-50+, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"50+, Male, Long-Term RTRI, Positive",HHIkRVjsSeb,HHIkRVjsSeb,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-50+, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"50+, Male, Recent RTRI, Positive",aOrheuHmCp9,aOrheuHmCp9,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-Unknown Age, Female, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"Unknown Age, Female, Long-Term RTRI, Positive",ULLAQIKd3Q4,ULLAQIKd3Q4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-Unknown Age, Female, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"Unknown Age, Female, Recent RTRI, Positive",VNczn8S2QqZ,VNczn8S2QqZ,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-Unknown Age, Male, Long-Term RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"Unknown Age, Male, Long-Term RTRI, Positive",KDwLmDtptAA,KDwLmDtptAA,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStatus): HIV recency test-Unknown Age, Male, Recent RTRI, Positive",,"HTS_RECENT (N, DSD, SNS/Age/Sex/RTRI/HIVStat)",HTS_RECENT_N_DSD_SNS_Age_Sex_RTRI_HIVStat,JV0g45yvrZj,"Unknown Age, Male, Recent RTRI, Positive",bbUMNW0QhbM,bbUMNW0QhbM,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-15-19, Female, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"15-19, Female, Confirmed Long-Term, Positive",ApVlYLRV6eM,ApVlYLRV6eM,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-15-19, Female, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"15-19, Female, Confirmed Recent, Positive",UWsbAKRP2FZ,UWsbAKRP2FZ,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-15-19, Male, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"15-19, Male, Confirmed Long-Term, Positive",ZF7PgMrjAR1,ZF7PgMrjAR1,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-15-19, Male, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"15-19, Male, Confirmed Recent, Positive",aZtjPl8cPjo,aZtjPl8cPjo,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-20-24, Female, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"20-24, Female, Confirmed Long-Term, Positive",YCNPxzZN75R,YCNPxzZN75R,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-20-24, Female, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"20-24, Female, Confirmed Recent, Positive",ZfaGo1Ys3JN,ZfaGo1Ys3JN,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-20-24, Male, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"20-24, Male, Confirmed Long-Term, Positive",NQ4QsG4R7kj,NQ4QsG4R7kj,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-20-24, Male, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"20-24, Male, Confirmed Recent, Positive",hdR7pDwG0wf,hdR7pDwG0wf,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-25-29, Female, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"25-29, Female, Confirmed Long-Term, Positive",ohyj0ZrLHu4,ohyj0ZrLHu4,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-25-29, Female, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"25-29, Female, Confirmed Recent, Positive",rs2Q0FEeyLr,rs2Q0FEeyLr,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-25-29, Male, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"25-29, Male, Confirmed Long-Term, Positive",IcxTMUsVceA,IcxTMUsVceA,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-25-29, Male, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"25-29, Male, Confirmed Recent, Positive",m0L6rfK3rQq,m0L6rfK3rQq,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-30-34, Female, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"30-34, Female, Confirmed Long-Term, Positive",mqQYKBSNxv0,mqQYKBSNxv0,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-30-34, Female, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"30-34, Female, Confirmed Recent, Positive",Wz8zQVd5gIH,Wz8zQVd5gIH,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-30-34, Male, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"30-34, Male, Confirmed Long-Term, Positive",GU8euPioxY9,GU8euPioxY9,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-30-34, Male, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"30-34, Male, Confirmed Recent, Positive",HCCsLzD3ejY,HCCsLzD3ejY,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-35-39, Female, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"35-39, Female, Confirmed Long-Term, Positive",CuyYp5PMjnI,CuyYp5PMjnI,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-35-39, Female, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"35-39, Female, Confirmed Recent, Positive",dXaGYDoysi5,dXaGYDoysi5,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-35-39, Male, Confirmed Long-Term, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"35-39, Male, Confirmed Long-Term, Positive",H4IFNg1wjmz,H4IFNg1wjmz,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
MER Results: Facility Based,"HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test","HTS_RECENT (N, DSD, SNS/Confirmatory/Age/Sex/HIVStatus): HIV recency test-35-39, Male, Confirmed Recent, Positive",,"HTS_RECENT (N, DSD, SNS/Confirm/Age/Sex/HIV)",HTS_RECENT_N_DSD_SNS_Confirm_Age_Sex_HIV,dkaotoFK0wv,"35-39, Male, Confirmed Recent, Positive",FXxXDWnEX47,FXxXDWnEX47,Number of newly diagnosed HIV-positive persons aged greater than or equal to >_ 15yrs with a test for recent infection result during the reporting period
