dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,Keycode,period,orgunitlevel2,orgunitlevel3,dhis_organisationunitid,dhis_organisationunitname,datim_organisationunitid,datim_organisationunitname,value
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200532,2022Q3,Manica,Vanduzi,goKXBs7N5B8,CS IAC,yIcfnuZhejK,IAC CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200536,2022Q3,Manica,Machaze,e3XMm8h8pJ3,CS Chitobe,FmAQ159jI3w,Chitobe CS,1.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200557,2022Q3,Manica,Machaze,HZVnPphSXDJ,CS Save,ZifoCg4OvIj,Save CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200566,2022Q3,Manica,Mossurize,pdtUKo1EQzR,CS Dacata,yYG52aLO1GK,Dacata CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200939,2022Q3,Manica,Mossurize,A4fQVrJD7Zd,HD Espungabera,ZrUjQFzR1gM,Espungabera CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200528,2022Q3,Manica,Manica,XUfVdKbiMwL,CS Messica,gVZ58EQOH6K,Messica CS,1.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200563,2022Q3,Manica,Manica,hPqiPGsEYv5,CS Machipanda,RiIZqF2hfqY,Machipanda CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200938,2022Q3,Manica,Manica,lT5Qs9ETV9s,HD Manica,KjMGcLd3XXd,Manica HD,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,338288,2022Q3,Manica,Manica,rfn0xX7liVL,CS 4Âº Congresso,DAcTRfO0CNG,4º Congresso CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200500,2022Q3,Manica,Gondola,JlUMz2rDy1g,CS Inchope,bifefa8JnfN,Inchope CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200937,2022Q3,Manica,Gondola,pELuhX7Rgup,CS Gondola Sede,awoAlwC06Go,Gondola Sede CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200527,2022Q3,Manica,Gondola,L7TkArEzSdW,CS Amatongas,e2cMNKCnHOw,Amatongas CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200502,2022Q3,Manica,Gondola,UzFYRpkVqN2,CS Muda SerraÃ§Ã£o,xfxtwRZ7Ejp,Muda Serração CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200531,2022Q3,Manica,Cidade de Chimoio,g9AT6oQ6Uoi,CS Nhamaonha,UBe2SLdSmxV,Nhamaonha CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,398330,2022Q3,Manica,Cidade de Chimoio,lR0tDnUzHdB,CS Vila Nova,KxEa3dXzAYv,Vila Nova CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200522,2022Q3,Manica,Cidade de Chimoio,aUtB6n9lhl4,CS Chissui,IJwB2CRmy7D,Chissui CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,201696,2022Q3,Manica,Cidade de Chimoio,SKLMPC7qDwD,CS 7 de Abril,DfdvXXyNSoV,7 de Abril CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200525,2022Q3,Manica,Cidade de Chimoio,nT0RSdagl3c,CS Eduardo Mondlane,rlAmYWNUTnR,Eduardo Mondlane CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200499,2022Q3,Manica,Cidade de Chimoio,ZPCgEihjMiy,CS 1 Âº de Maio,l7dBO27dhA6,1º Maio CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200517,2022Q3,Manica,Sussundenga,hzMMspjctBN,CS Sussundenga-Sede,RovRnV9RWFd,Sussundenga CS,0.0
