dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,Keycode,period,orgunitlevel2,orgunitlevel3,dhis_organisationunitid,dhis_organisationunitname,datim_organisationunitid,datim_organisationunitname,value
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200655,2023Q1,Sofala,Dondo,dWJ61DAg5kn,CS Mutua,QtJyTjN5faU,Mutua PS,248.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200531,2023Q1,Manica,Cidade de Chimoio,g9AT6oQ6Uoi,CS Nhamaonha,UBe2SLdSmxV,Nhamaonha CS,297.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,398330,2023Q1,Manica,Cidade de Chimoio,lR0tDnUzHdB,CS Vila Nova,KxEa3dXzAYv,Vila Nova CS,397.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200958,2023Q1,Manica,Cidade de Chimoio,oUykqIIWuIb,HP Chimoio,QDkCAOGVng6,Chimoio HP,11.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200522,2023Q1,Manica,Cidade de Chimoio,aUtB6n9lhl4,CS Chissui,IJwB2CRmy7D,Chissui CS,429.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,201696,2023Q1,Manica,Cidade de Chimoio,SKLMPC7qDwD,CS 7 de Abril,DfdvXXyNSoV,7 de Abril CS,688.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200525,2023Q1,Manica,Cidade de Chimoio,nT0RSdagl3c,CS Eduardo Mondlane,rlAmYWNUTnR,Eduardo Mondlane CS,298.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200499,2023Q1,Manica,Cidade de Chimoio,ZPCgEihjMiy,CS 1 Âº de Maio,l7dBO27dhA6,1º Maio CS,311.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200559,2023Q1,Manica,Sussundenga,gucAF89KSPW,CS Dombe,xf9Q4yYDlq5,Dombe CS,70.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,321333,2023Q1,Manica,Sussundenga,IVMLAFPrwB1,CS Sembezea,rnZaJL4iEBz,Sembezea CS,22.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,338290,2023Q1,Manica,Sussundenga,VE6gqvIqNNU,CS Darue,kny7mdXnSEx,Darue CS,23.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200517,2023Q1,Manica,Sussundenga,hzMMspjctBN,CS Sussundenga-Sede,RovRnV9RWFd,Sussundenga CS,78.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200546,2023Q1,Manica,Sussundenga,QAbnMAYSwNt,CS Munhinga,Kwts2m2rUUp,Munhinga CS,72.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200178,2023Q1,Niassa,Cidade de Lichinga,v8IcierBRV0,CS Namacula,TM31sX4CThP,Namacula CS,109.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,201205,2023Q1,Niassa,Cidade de Lichinga,rA2XtLlH4ZB,CS Lulimire,Ui58kwN6uQ0,Lulimire CS,59.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200954,2023Q1,Niassa,Cidade de Lichinga,VKP8A0OwApk,HP Lichinga,SfB5NwJXaot,Lichinga HP,74.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200152,2023Q1,Niassa,Cidade de Lichinga,jHlNl7FzWw1,CS Chiuaula,AEZgWxwdbd9,Chiuaula PS,144.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200155,2023Q1,Niassa,Cidade de Lichinga,kTLJHJShXJC,CS Lichinga,BRlA0HkkMGM,Lichinga CS,209.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200941,2023Q1,Sofala,Marromeu,zQrQsbs6EHX,HR Marromeu,RxHTSbz8VN5,Marromeu HR,176.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200599,2023Q1,Sofala,Marromeu,olAdg7i0qDZ,CS Nensa,euFWewBZ5Xr,Nensa CS,32.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200173,2023Q1,Niassa,Mecanhelas,yLGuFP6jHk4,CS Chisaua,v4ZYs2QjOQO,Chissaua CS,17.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200163,2023Q1,Niassa,Mecanhelas,TJhnk83hQLW,CS Mecanhelas,wtV2TtEPCCZ,Mecanhelas CS,159.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200165,2023Q1,Niassa,Mecanhelas,yDYqmDwiMUu,CS Entre-Lagos,aoJNeHN9JFY,Entre-Lagos CS,31.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200190,2023Q1,Niassa,Lago,pGcM8SNZ1uD,CS Metangula,DhPZWGceA1Q,Metangula CS,49.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200154,2023Q1,Niassa,Mandimba,mEd88tafLmT,CS Mitande,SufFhnSEIKA,Mitande CS,50.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200180,2023Q1,Niassa,Mandimba,KqIfEtf5mj8,CS Mandimba,GDCM1IWa7Zh,Mandimba CS,133.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200195,2023Q1,Niassa,Ngauma,i9cfzJGXjve,CS Massangulo,KujnNfVcY2N,Massangulo CS,77.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200191,2023Q1,Niassa,Metarica,uLXgeGEYPsn,CS Metarica,dQk8ubXxXLX,Metarica CS,28.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200625,2023Q1,Sofala,Buzi,BDXebOcXCzA,CS Bura,d9VvJxm3TX0,Bura CS,68.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200576,2023Q1,Sofala,Buzi,A6UC3jvbYGo,CS Guara-Guara,EQs1z4T6WiJ,Guara-Guara PS,33.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200605,2023Q1,Sofala,Buzi,barctDO0AlZ,CS Ampara,VqeMGiX9sMV,Ampara PS,24.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200574,2023Q1,Sofala,Buzi,enNmUo4i8I7,CS Bandua,XvVmyn071HT,Bandua CS,78.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200940,2023Q1,Sofala,Buzi,a4N0oupiD9t,HR Buzi Sede,QCY2lUMpt7f,Buzi Sede HR,37.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,200638,2023Q1,Sofala,Machanga,OovZT6YXvH2,CS Machanga ,T6VbSgxjG4o,Machanga CS,185.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,99999,2023Q1,Manica,Chimoio,kuc35LlO53Y,CS Penitenciário Cabeça do Velho,a1KCMV2VRpC,Penitenciário Cabeça do Velho CS,161.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | 15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"15+, Male, ARV Dispensing Quantity - Less than 3 months, Positive",lPz9wTFy34l,lPz9wTFy34l,66666,2023Q1,Sofala,Beira,VnnwcG90OEt,CS Inhamizua,wmXdfKNX0qT,Inhamizua CS,205.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",QtSXSnPicKY,QtSXSnPicKY,201110,2023Q1,Tete,Changara,DPpYRj17uV1,CS Dzunga,X7deWPhTiIy,Dzunga CS,0.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",QtSXSnPicKY,QtSXSnPicKY,200463,2023Q1,Tete,Changara,L62WV6AxXbu,CS Changara Sede,U8feQBluEhj,Changara CS,0.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",QtSXSnPicKY,QtSXSnPicKY,200464,2023Q1,Tete,Changara,vI8pjj6mcAu,CS Missaua,ccixNtjWLkf,M'Saua  CS,0.0
MER Results: Facility Based,"TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus): Receiving ART","TX_CURR (N, DSD, Age/Sex/ARVDispense/HIVStatus)",TX_CURR_N_DSD_Age_Sex_ARVDispense_HIVStatus,"echo_TX_CURR_N_Age_Sex_ARVDispense_HIVStatus | Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",TjPwm5FAwoE,Number of adults and children currently receiving antiretroviral therapy (ART),"Unknown Age, Female, ARV Dispensing Quantity - 3 to 5 months, Positive",QtSXSnPicKY,QtSXSnPicKY,200479,2023Q1,Tete,Changara,Toljlj09adn,CS Mazoe,nvJQYEQIFFM,Mazoe Ponte CS,0.0
